,close_0,high_0,low_0,open_0,volume_0
2019-01-17 20:00:00+00:00,12154.977646217581,12696.5511460408,11877.184876724092,12439.830371368833,6817.979177109636
2019-01-17 21:00:00+00:00,12228.434967596366,12285.48314071812,12101.434915055948,12154.977646217581,22255.173351235113
2019-01-17 22:00:00+00:00,12171.06972337484,12253.317037731522,12171.06972337484,12228.434967596366,6193.332377379579
2019-01-17 23:00:00+00:00,12199.73003264444,12225.404104586227,12171.06972337484,12171.06972337484,1958.2464033436136
2019-01-18 00:00:00+00:00,12217.331765871708,12217.331765871708,12198.366769223669,12199.73003264444,477.6563256287614
2019-01-18 01:00:00+00:00,12172.936946602897,12271.418599913519,12146.728873705657,12217.331765871708,5066.8677160648385
2019-01-18 02:00:00+00:00,12203.377531283839,12203.377531283839,12172.936946602897,12172.936946602897,687.2317261339628
2019-01-18 03:00:00+00:00,12453.187467811507,12699.047204896948,11942.74565696768,12203.377531283839,24834.844434329305
2019-01-18 04:00:00+00:00,12104.481100220066,12747.227573506067,11792.57988738515,12453.187467811507,23345.637423039127
2019-01-18 05:00:00+00:00,12049.11113469409,12104.481100220066,12000.958409720604,12104.481100220066,1271.7641213059342
2019-01-18 06:00:00+00:00,12082.2196878429,12135.486411436166,11986.839210848038,12049.11113469409,5064.786779212391
2019-01-18 07:00:00+00:00,12064.275294909787,12097.46836016949,12016.67773217597,12082.2196878429,7638.352257945889
2019-01-18 08:00:00+00:00,12107.435317093634,12199.111676209675,12028.226763552744,12064.275294909787,2878.3168315852836
2019-01-18 09:00:00+00:00,12075.087259594738,12142.112185901808,11982.951498431823,12107.435317093634,5039.679802334361
2019-01-18 10:00:00+00:00,12099.50662179931,12107.989069125779,12043.044754580555,12075.087259594738,866.1196720403148
2019-01-18 11:00:00+00:00,12155.69162683789,12158.780189417208,12062.019398728748,12099.50662179931,2138.245943955381
2019-01-18 12:00:00+00:00,11975.869153820304,12350.17592214423,11819.597432384202,12155.69162683789,13549.579496355795
2019-01-18 13:00:00+00:00,11931.467649137381,12060.376265548724,11919.131061975433,11975.869153820304,4151.019686014702
2019-01-18 14:00:00+00:00,11917.94018492196,11931.467649137381,11862.47045914459,11931.467649137381,1302.4580175025635
2019-01-18 15:00:00+00:00,11967.338117091704,11995.555569474345,11769.6355359637,11917.94018492196,2477.6108104781297
2019-01-18 16:00:00+00:00,11996.458023559286,12053.718019939815,11967.338117091704,11967.338117091704,3277.073648020682
2019-01-18 17:00:00+00:00,11981.14242512725,12004.549734047327,11953.490006370366,11996.458023559286,1715.4392597773174
2019-01-18 18:00:00+00:00,11912.398724810702,12091.460997004166,11838.045909988316,11981.14242512725,7657.637943441883
2019-01-18 19:00:00+00:00,11940.457919746437,11958.560139477991,11817.98513376661,11912.398724810702,1944.0082343203658
2019-01-18 20:00:00+00:00,12004.743231852663,12111.467194212515,11907.109491032727,11940.457919746437,7521.869883737734
2019-01-18 21:00:00+00:00,12070.078212788478,12110.131765562392,11988.835973656442,12004.743231852663,3299.446148639265
2019-01-18 22:00:00+00:00,12087.24044276016,12184.768638762143,12043.892648377188,12070.078212788478,2538.679121473097
2019-01-18 23:00:00+00:00,12079.567650918429,12087.24044276016,12062.996537301608,12087.24044276016,745.1355781434094
2019-01-19 00:00:00+00:00,12048.247704603209,12110.898879615583,12038.095591781359,12079.567650918429,3474.7351961107797
2019-01-19 01:00:00+00:00,12025.468002563073,12316.231748994811,12025.468002563073,12048.247704603209,7460.362067956016
2019-01-19 02:00:00+00:00,11960.199020855447,12081.445193265592,11876.62164081426,12025.468002563073,4395.985356754179
2019-01-19 03:00:00+00:00,12044.565758027931,12160.881514142911,11880.130488422648,11960.199020855447,3700.668305389037
2019-01-19 04:00:00+00:00,12043.430077767935,12078.622165030842,11980.662261005924,12044.565758027931,3590.9984555857586
2019-01-19 05:00:00+00:00,12138.374755140709,12210.30041810789,11980.871569396948,12043.430077767935,7178.103990449683
2019-01-19 06:00:00+00:00,12135.329084122823,12138.374755140709,12135.329084122823,12138.374755140709,230.8048193404717
2019-01-19 07:00:00+00:00,12070.714146743832,12149.939484971363,12011.388919215266,12135.329084122823,9280.477394448211
2019-01-19 08:00:00+00:00,11915.260959713014,12215.514078357273,11772.780107015542,12070.714146743832,5879.285056928717
2019-01-19 09:00:00+00:00,11881.480611701309,11915.260959713014,11881.480611701309,11915.260959713014,940.255916691503
2019-01-19 10:00:00+00:00,11864.28155659527,11896.664344741706,11825.1498956501,11881.480611701309,2133.7902120448553
2019-01-19 11:00:00+00:00,11928.850394685436,12027.40802031197,11775.76670856984,11864.28155659527,4009.7834849681335
2019-01-19 12:00:00+00:00,11986.271695533655,12077.918033943835,11909.832978660146,11928.850394685436,6691.099431991524
2019-01-19 13:00:00+00:00,11906.434589702907,11989.437781217528,11853.531919696356,11986.271695533655,1939.417916340015
2019-01-19 14:00:00+00:00,11906.411319936906,11912.994303662912,11906.411319936906,11906.434589702907,263.15732227473
2019-01-19 15:00:00+00:00,11863.671560958823,11952.668680378649,11833.767622392354,11906.411319936906,5383.434284682957
2019-01-19 16:00:00+00:00,11884.704931314422,11886.332462106138,11822.665223789876,11863.671560958823,2776.251188871745
2019-01-19 17:00:00+00:00,11955.830310657499,11992.109239180252,11711.581212232204,11884.704931314422,6935.150870047457
2019-01-19 18:00:00+00:00,11935.39293578012,11991.110747952556,11921.128632880438,11955.830310657499,3007.264663690698
2019-01-19 19:00:00+00:00,11994.207379464731,12102.767441857255,11904.419787924573,11935.39293578012,6265.987850609688
2019-01-19 20:00:00+00:00,11957.491019194293,12077.115286982684,11927.314963813495,11994.207379464731,2491.7038027736044
2019-01-19 21:00:00+00:00,12043.335626640257,12132.495801104798,11893.364375155676,11957.491019194293,12585.595819016262
2019-01-19 22:00:00+00:00,12010.544743262819,12088.95660159525,11851.598153365521,12043.335626640257,17957.263863500328
2019-01-19 23:00:00+00:00,11992.153801343238,12044.766390768418,11992.153801343238,12010.544743262819,1432.731973470196
2019-01-20 00:00:00+00:00,12003.83050829005,12088.234880757116,11992.153801343238,11992.153801343238,3259.416067385202
2019-01-20 01:00:00+00:00,11948.486052120521,12041.066833605828,11929.64598091621,12003.83050829005,1057.1763536860958
2019-01-20 02:00:00+00:00,12009.59650075707,12081.527993274389,11905.97288668351,11948.486052120521,4062.393410136487
2019-01-20 03:00:00+00:00,11967.25609884632,12048.022828321646,11878.898795099218,12009.59650075707,6065.574561398072
2019-01-20 04:00:00+00:00,11991.429295999664,11991.429295999664,11960.35874359592,11967.25609884632,1017.4409498588741
2019-01-20 05:00:00+00:00,11940.527467620463,12041.7189705747,11857.830728714254,11991.429295999664,4381.086106750983
2019-01-20 06:00:00+00:00,11944.7834722827,11951.940897584998,11914.824957681883,11940.527467620463,1593.0333056763718
2019-01-20 07:00:00+00:00,11944.304250779205,11953.457891325508,11944.304250779205,11944.7834722827,453.5939003091665
2019-01-20 08:00:00+00:00,11928.96667047321,11944.304250779205,11887.57722259965,11944.304250779205,1119.1734880959593
2019-01-20 09:00:00+00:00,11948.15001528701,11948.15001528701,11928.96667047321,11928.96667047321,601.7513922533357
2019-01-20 10:00:00+00:00,11904.189470873798,11948.15001528701,11885.275087949294,11948.15001528701,3350.5632767964416
2019-01-20 11:00:00+00:00,11963.979447349318,12032.552180870707,11713.76977144751,11904.189470873798,10789.785112804884
2019-01-20 12:00:00+00:00,11971.89928790535,11983.048047366536,11947.544121766972,11963.979447349318,1136.2793234133942
2019-01-20 13:00:00+00:00,11862.204673549018,12068.188311485794,11862.204673549018,11971.89928790535,7844.305410781236
2019-01-20 14:00:00+00:00,11940.803057617244,12052.764925270405,11785.491952241835,11862.204673549018,7139.192135256132
2019-01-20 15:00:00+00:00,11958.566642532664,11970.713064876341,11940.803057617244,11940.803057617244,791.4135159337554
2019-01-20 16:00:00+00:00,12019.885369763038,12070.068957587604,11924.826366323903,11958.566642532664,3531.599065012823
2019-01-20 17:00:00+00:00,12012.813239220523,12052.589305340802,12012.813239220523,12019.885369763038,2526.1729553685973
2019-01-20 18:00:00+00:00,12383.276450372872,12754.2796189087,11859.94026046519,12012.813239220523,19833.651430301255
2019-01-20 19:00:00+00:00,12366.092321026716,12383.276450372872,12349.278500659846,12383.276450372872,1162.604566132041
2019-01-20 20:00:00+00:00,12316.159391067707,12439.897672958863,12297.997832537603,12366.092321026716,3651.370267319278
2019-01-20 21:00:00+00:00,12314.530646804807,12347.774908000356,12299.439118313516,12316.159391067707,1599.5309249471268
2019-01-20 22:00:00+00:00,12294.888587568808,12356.669046202627,12178.909316474666,12314.530646804807,4989.1138555369225
2019-01-20 23:00:00+00:00,12303.293664507642,12303.293664507642,12294.888587568808,12294.888587568808,373.6982949374177
2019-01-21 00:00:00+00:00,12231.893876185415,12382.09597937792,12144.632880023624,12303.293664507642,8323.321975012364
2019-01-21 01:00:00+00:00,12233.995676357408,12234.60723098502,12231.893876185415,12231.893876185415,165.74688608130754
2019-01-21 02:00:00+00:00,12215.41378916487,12233.995676357408,12215.41378916487,12233.995676357408,395.9410748676012
2019-01-21 03:00:00+00:00,12240.877187418233,12246.299151151543,12199.318821169361,12215.41378916487,2729.8142936985896
2019-01-21 04:00:00+00:00,12172.731894600562,12312.78012694485,12097.157244820832,12240.877187418233,3099.0857801967536
2019-01-21 05:00:00+00:00,12155.625487844727,12180.689891853077,12090.413041529704,12172.731894600562,2277.318824044272
2019-01-21 06:00:00+00:00,12222.1765785893,12413.253930667186,12099.524003783412,12155.625487844727,4415.900992410504
2019-01-21 07:00:00+00:00,12174.63043549796,12252.442518705264,12106.175468628204,12222.1765785893,4016.7436854805037
2019-01-21 08:00:00+00:00,12204.212907462725,12226.686799070842,12174.63043549796,12174.63043549796,3236.295337526788
2019-01-21 09:00:00+00:00,12257.777042334554,12321.910753079559,12170.558878749564,12204.212907462725,4030.854419291957
2019-01-21 10:00:00+00:00,12257.302892329924,12262.267924018379,12217.82036809469,12257.777042334554,1245.6383134236241
2019-01-21 11:00:00+00:00,12297.232262369302,12339.983337775728,12222.876157282308,12257.302892329924,4779.462402738109
2019-01-21 12:00:00+00:00,12339.443921284468,12361.581666591623,12278.34552137484,12297.232262369302,3003.075567280783
2019-01-21 13:00:00+00:00,12403.37741979004,12446.19210603245,12272.321941687787,12339.443921284468,4255.340199719185
2019-01-21 14:00:00+00:00,12388.283541850979,12403.37741979004,12388.283541850979,12403.37741979004,436.74344935711974
2019-01-21 15:00:00+00:00,12383.632327355828,12388.283541850979,11801.036480213425,12388.283541850979,22234.01582934833
2019-01-21 16:00:00+00:00,12416.425868323076,12443.767469123288,12383.632327355828,12383.632327355828,1651.510797244597
2019-01-21 17:00:00+00:00,12385.884640451384,12472.690480027371,12264.09332441302,12416.425868323076,3187.144943109316
2019-01-21 18:00:00+00:00,12387.778901159307,12402.254605818778,12375.521174104359,12385.884640451384,690.7318977273912
2019-01-21 19:00:00+00:00,11753.55013663758,13119.396140973411,11277.19195223422,12387.778901159307,40746.57595235343
2019-01-21 20:00:00+00:00,11663.616769207323,11821.839371550528,11551.936249035785,11753.55013663758,3524.056167076217
2019-01-21 21:00:00+00:00,11676.434136898026,11683.242426489902,11663.616769207323,11663.616769207323,950.2595158840174
2019-01-21 22:00:00+00:00,11742.065431419542,11815.05573183672,11599.19792551865,11676.434136898026,9987.788402889762
2019-01-21 23:00:00+00:00,11727.612730741615,11815.736793130032,11727.612730741615,11742.065431419542,1555.053075995179
2019-01-22 00:00:00+00:00,11730.807531637547,11730.807531637547,11718.869400823654,11727.612730741615,688.6140535074729
2019-01-22 01:00:00+00:00,11713.239942211283,11730.807531637547,11671.82473346111,11730.807531637547,3397.111640027115
2019-01-22 02:00:00+00:00,11684.608613888708,11723.62391183689,11672.889539486787,11713.239942211283,1060.0787531404696
2019-01-22 03:00:00+00:00,11689.78738897846,11692.774204049409,11523.036640219962,11684.608613888708,3941.564207381281
2019-01-22 04:00:00+00:00,11731.131355244503,11774.781742438681,11632.689447792949,11689.78738897846,3305.3162912626017
2019-01-22 05:00:00+00:00,11817.047681811275,11948.234755984287,11675.714282572837,11731.131355244503,5894.772626360772
2019-01-22 06:00:00+00:00,11849.213715386259,11942.382768202791,11793.369218985275,11817.047681811275,7259.199169151066
2019-01-22 07:00:00+00:00,11811.667480134782,11873.00655472767,11791.488763048794,11849.213715386259,1736.9937012862515
2019-01-22 08:00:00+00:00,11756.185306243304,11915.48972572359,11717.344728895949,11811.667480134782,7806.259757610265
2019-01-22 09:00:00+00:00,11806.861786833993,11851.861308241361,11678.129546058271,11756.185306243304,2884.7730781596415
2019-01-22 10:00:00+00:00,11819.127631926387,11819.127631926387,11806.861786833993,11806.861786833993,507.7368319378859
2019-01-22 11:00:00+00:00,11795.309264610341,11942.207066161289,11739.699215649807,11819.127631926387,6376.308515995246
2019-01-22 12:00:00+00:00,11754.260639558212,11817.230865887244,11691.7602795364,11795.309264610341,3434.6633849301556
2019-01-22 13:00:00+00:00,11722.949580994531,11825.888364164446,11718.101936556464,11754.260639558212,3595.60046585975
2019-01-22 14:00:00+00:00,11770.634949627123,11808.102628480287,11691.821020539363,11722.949580994531,2654.331721586163
2019-01-22 15:00:00+00:00,11769.703717329508,11786.32915643813,11505.44621602041,11770.634949627123,11324.11367178004
2019-01-22 16:00:00+00:00,11715.443523941063,11787.676739787717,11652.520315575184,11769.703717329508,7003.20574492095
2019-01-22 17:00:00+00:00,11749.117958752444,11782.54512294354,11512.43365253252,11715.443523941063,6186.756018700438
2019-01-22 18:00:00+00:00,11761.067517622982,11781.389926080627,11749.117958752444,11749.117958752444,811.5812283549868
2019-01-22 19:00:00+00:00,11749.724909623048,11761.067517622982,11738.327265629796,11761.067517622982,388.4712306423248
2019-01-22 20:00:00+00:00,11773.216735503243,11773.216735503243,11623.210544820266,11749.724909623048,1992.1973319057788
2019-01-22 21:00:00+00:00,12058.506935096877,12336.201467104214,11500.866486964811,11773.216735503243,23467.947200439554
2019-01-22 22:00:00+00:00,12283.663084112784,12413.171438189946,11786.562128113143,12058.506935096877,16268.805651258686
2019-01-22 23:00:00+00:00,12226.05065440233,12285.752161653607,12138.392102285869,12283.663084112784,3709.3300122167884
2019-01-23 00:00:00+00:00,12189.636939847902,12261.618293413712,12171.529180867685,12226.05065440233,3302.67197666401
2019-01-23 01:00:00+00:00,12134.383994300717,12244.539968312854,12134.383994300717,12189.636939847902,1714.612258166141
2019-01-23 02:00:00+00:00,12117.671396499714,12134.383994300717,11987.368463166891,12134.383994300717,3856.1881838840022
2019-01-23 03:00:00+00:00,12087.394685384495,12173.923842308186,12087.394685384495,12117.671396499714,2017.1789579210822
2019-01-23 04:00:00+00:00,12072.891679101302,12109.319750830942,12038.34213779244,12087.394685384495,1904.3635845062586
2019-01-23 05:00:00+00:00,12073.015817728254,12073.015817728254,12058.085948840137,12072.891679101302,242.45409957384626
2019-01-23 06:00:00+00:00,12095.02278609318,12119.7237227891,12045.557850609875,12073.015817728254,2045.7071311701682
2019-01-23 07:00:00+00:00,12100.799301658364,12100.799301658364,12095.02278609318,12095.02278609318,124.50404650812237
2019-01-23 08:00:00+00:00,12110.781712028933,12111.97689942301,12044.019014808506,12100.799301658364,966.5370098943993
2019-01-23 09:00:00+00:00,12174.917391440687,12209.388253603152,12048.002859428785,12110.781712028933,4516.556399730298
2019-01-23 10:00:00+00:00,12164.163456078593,12174.917391440687,12164.163456078593,12174.917391440687,133.3733921689897
2019-01-23 11:00:00+00:00,12105.775913176973,12194.511267468566,12055.016378622027,12164.163456078593,3912.9209755394068
2019-01-23 12:00:00+00:00,12143.725651066188,12163.279525066215,12035.741964644372,12105.775913176973,4144.150249213835
2019-01-23 13:00:00+00:00,12217.355073471654,12394.675193400353,12141.395696027734,12143.725651066188,5842.052541139881
2019-01-23 14:00:00+00:00,12224.831912460302,12224.831912460302,12217.355073471654,12217.355073471654,283.65656364487313
2019-01-23 15:00:00+00:00,12258.635448116884,12303.003983187487,12147.612408270146,12224.831912460302,3260.521212768168
2019-01-23 16:00:00+00:00,12232.111000604098,12258.635448116884,12223.703582478036,12258.635448116884,973.4051763175278
2019-01-23 17:00:00+00:00,12239.531793185448,12239.531793185448,12232.111000604098,12232.111000604098,247.34701091669672
2019-01-23 18:00:00+00:00,12265.1876041462,12265.1876041462,12230.36948920795,12239.531793185448,1083.3115277345682
2019-01-23 19:00:00+00:00,11974.974870571608,12686.059493334613,11695.421511342793,12265.1876041462,11378.546380288451
2019-01-23 20:00:00+00:00,11953.629874421475,11974.974870571608,11950.210445758366,11974.974870571608,486.0739134939002
2019-01-23 21:00:00+00:00,12017.975152326715,12065.194437583681,11845.437164966259,11953.629874421475,4852.358138869974
2019-01-23 22:00:00+00:00,12024.756428342856,12024.756428342856,11963.178681055728,12017.975152326715,1858.7624669419797
2019-01-23 23:00:00+00:00,12061.610100090735,12195.5580050277,12024.756428342856,12024.756428342856,2357.305387144769
2019-01-24 00:00:00+00:00,12077.685108744989,12088.020240747102,12061.610100090735,12061.610100090735,890.4137514353981
2019-01-24 01:00:00+00:00,12112.444476447406,12156.496519815712,12034.202536856325,12077.685108744989,6154.124189360751
2019-01-24 02:00:00+00:00,12149.689222727993,12149.689222727993,12070.480349476784,12112.444476447406,4384.559292684424
2019-01-24 03:00:00+00:00,12140.971412906736,12178.939725910503,12107.028518279669,12149.689222727993,3995.565015599857
2019-01-24 04:00:00+00:00,12174.308130536094,12174.308130536094,12072.700216883466,12140.971412906736,1957.3023443623538
2019-01-24 05:00:00+00:00,12261.231877822911,12337.491741911575,12111.520446615736,12174.308130536094,3264.5974892626245
2019-01-24 06:00:00+00:00,12342.206976926202,12392.059489880883,12213.316812453628,12261.231877822911,3896.3122297388986
2019-01-24 07:00:00+00:00,12373.25629795686,12425.412054059414,12342.206976926202,12342.206976926202,3907.508283718686
2019-01-24 08:00:00+00:00,12442.182063271262,12499.425679126667,12296.120781102236,12373.25629795686,2485.090738833498
2019-01-24 09:00:00+00:00,12388.59758289147,12540.250949626476,12321.982623933842,12442.182063271262,5349.560430029935
2019-01-24 10:00:00+00:00,12448.790836983218,12514.274141974693,12372.600754484349,12388.59758289147,5513.469315046916
2019-01-24 11:00:00+00:00,12451.795479721834,12451.795479721834,12448.790836983218,12448.790836983218,179.38084040417928
2019-01-24 12:00:00+00:00,12378.614854730115,12514.18946253043,12327.595238301472,12451.795479721834,6097.878610613981
2019-01-24 13:00:00+00:00,12385.289188654499,12385.289188654499,12378.614854730115,12378.614854730115,281.6802302260053
2019-01-24 14:00:00+00:00,12425.135320441606,12468.28925399957,12338.84531053877,12385.289188654499,3063.5367180186836
2019-01-24 15:00:00+00:00,12396.599542136188,12445.642840950526,12370.453125348804,12425.135320441606,3969.7873663304135
2019-01-24 16:00:00+00:00,12475.92493982609,12580.3093652434,12323.095920911133,12396.599542136188,20976.634827098354
2019-01-24 17:00:00+00:00,12531.454766699042,12588.992215424609,12416.616479815753,12475.92493982609,3690.2667647065114
2019-01-24 18:00:00+00:00,12478.837015988913,12568.7685342911,12478.837015988913,12531.454766699042,3019.3190287686084
2019-01-24 19:00:00+00:00,12520.337182877303,12592.191743873207,12448.937419522053,12478.837015988913,9197.852787836799
2019-01-24 20:00:00+00:00,12524.890236833187,12562.15423867913,12520.337182877303,12520.337182877303,1407.4055417047389
2019-01-24 21:00:00+00:00,12502.071320567666,12566.80613164344,12466.22091441766,12524.890236833187,5026.14629156045
2019-01-24 22:00:00+00:00,12488.964506679371,12575.967735663628,12422.120797728541,12502.071320567666,6239.658220729469
2019-01-24 23:00:00+00:00,12470.594830442853,12488.964506679371,12442.531218990911,12488.964506679371,1271.862131884405
2019-01-25 00:00:00+00:00,12121.878046006994,12869.925271623038,11769.482912616919,12470.594830442853,37234.97400900035
2019-01-25 01:00:00+00:00,12103.915549576686,12134.182897351617,12083.275377680173,12121.878046006994,756.8899623181533
2019-01-25 02:00:00+00:00,11822.931035566522,12363.7562496596,11531.925747827407,12103.915549576686,36171.132788763185
2019-01-25 03:00:00+00:00,11878.557167308314,11895.630842558556,11781.934987299492,11822.931035566522,7006.4351498971355
2019-01-25 04:00:00+00:00,11935.719268274277,12009.844509780376,11833.49951012709,11878.557167308314,5013.216428238718
2019-01-25 05:00:00+00:00,11913.122528915495,11974.44423863782,11863.72571104213,11935.719268274277,1742.758223548062
2019-01-25 06:00:00+00:00,11908.45550333303,11934.894577394847,11908.45550333303,11913.122528915495,1295.468169765534
2019-01-25 07:00:00+00:00,11874.712282876126,11908.45550333303,11871.97955402852,11908.45550333303,1438.3677808406458
2019-01-25 08:00:00+00:00,11915.024481083517,12038.951793235223,11841.164428907496,11874.712282876126,3433.8463780865054
2019-01-25 09:00:00+00:00,11850.417322991472,11991.682058690561,11791.134186782147,11915.024481083517,6336.962526746548
2019-01-25 10:00:00+00:00,11797.230979223596,11868.101725347944,11682.961594989678,11850.417322991472,14119.6459197437
2019-01-25 11:00:00+00:00,11772.471887087331,11842.094328246752,11740.924533878599,11797.230979223596,2379.1911345762896
2019-01-25 12:00:00+00:00,11782.168449497416,11813.975943091798,11740.821679235285,11772.471887087331,990.9103588724232
2019-01-25 13:00:00+00:00,11769.641180117344,11896.77082243431,11769.641180117344,11782.168449497416,2698.2378726012953
2019-01-25 14:00:00+00:00,12122.296883808718,12478.433182091143,11488.498190785527,11769.641180117344,38688.48710758407
2019-01-25 15:00:00+00:00,12124.130211353613,12124.130211353613,12077.682662718322,12122.296883808718,827.660979468291
2019-01-25 16:00:00+00:00,12133.388892100902,12163.779660830842,12106.855010214584,12124.130211353613,1397.7614538376542
2019-01-25 17:00:00+00:00,12092.028811937853,12181.648713926472,12057.658834646583,12133.388892100902,3217.5596027398387
2019-01-25 18:00:00+00:00,12078.447131623041,12112.063456277208,12078.447131623041,12092.028811937853,970.2533750400119
2019-01-25 19:00:00+00:00,12101.395584495593,12101.395584495593,12078.447131623041,12078.447131623041,1009.2927443821771
2019-01-25 20:00:00+00:00,12112.51088492297,12112.51088492297,12101.395584495593,12101.395584495593,340.1477321039264
2019-01-25 21:00:00+00:00,11998.451217691378,12235.742570011953,11951.834114096873,12112.51088492297,17545.049785973297
2019-01-25 22:00:00+00:00,11968.915213543423,12013.32286091707,11968.915213543423,11998.451217691378,1549.8736841967268
2019-01-25 23:00:00+00:00,12004.650705254338,12004.650705254338,11913.417269551437,11968.915213543423,3435.564511061255
2019-01-26 00:00:00+00:00,12062.749007713222,12081.601871389947,12004.650705254338,12004.650705254338,2911.8371003329426
2019-01-26 01:00:00+00:00,12057.016332144873,12099.297226703608,12031.736846956786,12062.749007713222,1539.8599296258262
2019-01-26 02:00:00+00:00,12067.522188670857,12067.522188670857,12057.016332144873,12057.016332144873,471.98230022004196
2019-01-26 03:00:00+00:00,12076.415650274037,12097.881746410436,12067.522188670857,12067.522188670857,889.9697499286793
2019-01-26 04:00:00+00:00,12097.68794714393,12150.522252344574,12038.817054116013,12076.415650274037,4664.547223335662
2019-01-26 05:00:00+00:00,12113.098132624938,12115.143617748567,12086.415354272482,12097.68794714393,1257.8844802519054
2019-01-26 06:00:00+00:00,12171.836125697617,12251.353533400783,12049.234830393072,12113.098132624938,4601.401988759076
2019-01-26 07:00:00+00:00,12192.380202583845,12198.093916699638,12146.140285958547,12171.836125697617,1285.604578922743
2019-01-26 08:00:00+00:00,12227.1000428851,12227.1000428851,12159.381845563326,12192.380202583845,4400.7748322507905
2019-01-26 09:00:00+00:00,12400.411166573213,12579.780450151693,12023.949788519913,12227.1000428851,13641.57857797937
2019-01-26 10:00:00+00:00,12357.84326131893,12444.94347685051,12301.012297669055,12400.411166573213,3331.7705197213586
2019-01-26 11:00:00+00:00,12375.437912653904,12401.78697205537,12308.14420021595,12357.84326131893,1477.3019979055052
2019-01-26 12:00:00+00:00,12365.99567583424,12375.437912653904,12365.639491525373,12375.437912653904,385.9180192975051
2019-01-26 13:00:00+00:00,12340.07378377579,12469.112168311725,12338.330225474107,12365.99567583424,5419.277290324388
2019-01-26 14:00:00+00:00,12303.688315519561,12341.739763413854,12268.54362894301,12340.07378377579,3670.61591981121
2019-01-26 15:00:00+00:00,12300.76738510891,12303.688315519561,12295.338437270457,12303.688315519561,707.1779013000894
2019-01-26 16:00:00+00:00,12276.099734526675,12327.280462337361,12276.099734526675,12300.76738510891,2451.707554571797
2019-01-26 17:00:00+00:00,12358.829808446335,12420.205586360345,12248.257601443578,12276.099734526675,1325.6649624913525
2019-01-26 18:00:00+00:00,12423.969870765084,12486.890933584731,12285.646264122537,12358.829808446335,4949.402773765729
2019-01-26 19:00:00+00:00,12412.977962041323,12423.969870765084,12263.304449671605,12423.969870765084,3294.971538641163
2019-01-26 20:00:00+00:00,12441.954661600736,12446.544155034138,12386.02609232426,12412.977962041323,1212.235080267803
2019-01-26 21:00:00+00:00,12489.417125078353,12557.113875757499,12441.954661600736,12441.954661600736,1642.1414707496112
2019-01-26 22:00:00+00:00,12482.237279005507,12490.952000216314,12348.286885292759,12489.417125078353,3952.4822988758215
2019-01-26 23:00:00+00:00,12558.43085142025,12612.582428123995,12401.183562272985,12482.237279005507,4024.5191190162855
2019-01-27 00:00:00+00:00,12596.58438014772,12618.348864799162,12558.43085142025,12558.43085142025,2350.7598603533356
2019-01-27 01:00:00+00:00,12592.294425600612,12596.58438014772,12587.071669464405,12596.58438014772,391.1255534611253
2019-01-27 02:00:00+00:00,12517.778013993811,12670.958317031727,12428.099656155138,12592.294425600612,4885.414312518018
2019-01-27 03:00:00+00:00,12477.924509550181,12671.049839135127,12455.41296591331,12517.778013993811,4487.141212286123
2019-01-27 04:00:00+00:00,12490.968910517005,12490.968910517005,12457.925211342175,12477.924509550181,939.7463524471157
2019-01-27 05:00:00+00:00,12472.872966881525,12490.968910517005,12472.872966881525,12490.968910517005,413.82154903778115
2019-01-27 06:00:00+00:00,12471.952192170247,12472.872966881525,12465.532803382197,12472.872966881525,300.8083206776526
2019-01-27 07:00:00+00:00,12439.565991559408,12544.096032192427,12432.867422597681,12471.952192170247,4134.031041611067
2019-01-27 08:00:00+00:00,12449.625302955594,12475.249607522657,12439.565991559408,12439.565991559408,714.8673510944215
2019-01-27 09:00:00+00:00,12430.768330751926,12483.814654864776,12341.903504363754,12449.625302955594,5012.33747006422
2019-01-27 10:00:00+00:00,12367.254212669237,12505.163544983756,12306.747253296222,12430.768330751926,4203.642738393928
2019-01-27 11:00:00+00:00,12364.15365098643,12367.254212669237,12363.38585458871,12367.254212669237,89.42757444438078
2019-01-27 12:00:00+00:00,12340.800086714962,12388.830406753115,12296.704114128997,12364.15365098643,3922.8189240185707
2019-01-27 13:00:00+00:00,12277.788069243323,12374.874026652282,12190.078041759596,12340.800086714962,2963.8250490266414
2019-01-27 14:00:00+00:00,12335.441875459082,12402.022559051173,12228.681617162501,12277.788069243323,9389.349570423434
2019-01-27 15:00:00+00:00,12332.283617847024,12401.416832267878,12332.283617847024,12335.441875459082,2081.005291676785
2019-01-27 16:00:00+00:00,12318.939297014422,12388.117405762874,12265.004408172968,12332.283617847024,2881.8987930749563
2019-01-27 17:00:00+00:00,12349.373859390882,12381.887706248668,12265.896918986358,12318.939297014422,8035.194262499385
2019-01-27 18:00:00+00:00,12345.945763206888,12431.439514957798,12345.945763206888,12349.373859390882,1980.4434470413844
2019-01-27 19:00:00+00:00,12377.137146952018,12467.754055989997,12322.538351430438,12345.945763206888,4071.7904921636214
2019-01-27 20:00:00+00:00,12284.574385031607,12441.22484844388,12191.555783376982,12377.137146952018,13003.481857389677
2019-01-27 21:00:00+00:00,12242.610470334157,12332.235420144314,12210.339348436786,12284.574385031607,3774.726463628375
2019-01-27 22:00:00+00:00,12264.561794194433,12287.32140324962,12239.832776202116,12242.610470334157,2075.9107853815167
